file,subject,tags,licence,attribution,source_url
datacentre-u2.jpg,,datacentre;servers;compute;infrastructure;cloud,unsplash,Photo by Valentin Lacoste on Unsplash,https://unsplash.com/photos/technician-working-on-server-equipment-with-tools-ufT32_VFS-I
datacentre-u3.jpg,,datacentre;servers;compute;infrastructure;cloud,unsplash,Photo by Valentin Lacoste on Unsplash,https://unsplash.com/photos/a-technician-works-on-a-server-rack-with-electronic-equipment-Au6-AcBY-rg
datacentre-w2.jpg,,datacentre;servers;compute;infrastructure;cloud,unsplash,Photo by Tyler on Unsplash,https://unsplash.com/photos/a-rack-of-electronic-equipment-in-a-dark-room-OnI_TNcIv9U
datacentre-w3.jpg,,datacentre;servers;compute;infrastructure;cloud,unsplash,Photo by Tyler on Unsplash,https://unsplash.com/photos/a-close-up-of-a-server-in-a-server-room-vSprjjDbu60
chips-u2-2.jpg,,chips;semiconductor;hardware;compute;nvidia,unsplash,Photo by Anne Nygård on Unsplash,https://unsplash.com/photos/a-close-up-of-a-circuit-board-H8rKjwyj1Og
chips-u2-3.jpg,,chips;semiconductor;hardware;compute;nvidia,unsplash,Photo by Michael Dziedzic on Unsplash,https://unsplash.com/photos/red-and-black-circuit-board-aQYgUYwnCsM
thinking-u1-2.jpg,,thinking;reflection;decision;quiet;founder,unsplash,Photo by Clay LeConey on Unsplash,https://unsplash.com/photos/a-man-standing-in-front-of-a-window-covered-in-rain-KoO8M0ySZBE
thinking-u2-2.jpg,,thinking;reflection;decision;quiet;founder,unsplash,Photo by Jakub Pierożyński on Unsplash,https://unsplash.com/photos/a-cat-sitting-on-a-window-sill-next-to-a-potted-plant-LER0qjfTJ8c
thinking-u2-3.jpg,,thinking;reflection;decision;quiet;founder,unsplash,Photo by abdullah ali on Unsplash,https://unsplash.com/photos/man-in-black-jacket-looking-out-the-window-rJ5xWkt0eDQ
stress-u2-2.jpg,,stress;burnout;pressure;overwork;workload;friday,unsplash,Photo by Ricky on Unsplash,https://unsplash.com/photos/a-man-sitting-at-a-table-with-his-head-in-his-hands-7JdL8HsOa2g
stress-u1-2.jpg,,stress;burnout;pressure;overwork;workload;friday,unsplash,Photo by Vitaly Gariev on Unsplash,https://unsplash.com/photos/a-man-sitting-at-a-desk-with-his-head-in-his-hands-fru_EXsqsp4
stress-u2-3.jpg,,stress;burnout;pressure;overwork;workload;friday,unsplash,Photo by l ch on Unsplash,https://unsplash.com/photos/a-man-sitting-in-front-of-a-computer-monitor-S3jgTJ91pio
team-win-u1-3.jpg,,team;celebration;office;culture;people;win,unsplash,Photo by krakenimages on Unsplash,https://unsplash.com/photos/man-in-white-dress-shirt-sitting-beside-woman-in-black-long-sleeve-shirt-376KN_ISplE
team-win-u2-3.jpg,,team;celebration;office;culture;people;win,unsplash,Photo by Brooke Cagle on Unsplash,https://unsplash.com/photos/three-people-sitting-in-front-of-table-laughing-together-g1Kr4Ozfoac
deal-u1-2.jpg,,deal;agreement;client;partnership;sales,unsplash,Photo by krakenimages on Unsplash,https://unsplash.com/photos/team-members-gripping-wrists-in-unity-gesture-Y5bvRlcCx8k
deal-u2-2.jpg,,deal;agreement;client;partnership;sales,unsplash,Photo by Rock Staar on Unsplash,https://unsplash.com/photos/two-people-shaking-hands-over-a-wooden-table-NzIV4vOBA7s
time-u1-2.jpg,,time;deadline;hours;productivity;clock;friday,unsplash,Photo by Musemind UX Agency on Unsplash,https://unsplash.com/photos/a-break-room-with-yellow-and-green-accents-u5jq1sG6pJE
time-u2-2.jpg,,time;deadline;hours;productivity;clock;friday,unsplash,Photo by Saif71.com on Unsplash,https://unsplash.com/photos/a-clock-on-a-wall-in-a-dark-room-fJwuuKRWUm8
time-u1-3.jpg,,time;deadline;hours;productivity;clock;friday,unsplash,Photo by Monty Allen on Unsplash,https://unsplash.com/photos/round-black-analog-watch-aLzlhl9_jAc
time-u2-3.jpg,,time;deadline;hours;productivity;clock;friday,unsplash,Photo by FlippingBook on Unsplash,https://unsplash.com/photos/bright-office-interior-with-desk-and-plants-G02qPcVXfQc
notebook-u1.jpg,,notes;planning;list;writing;paper;checklist,unsplash,Photo by Jess Bailey on Unsplash,https://unsplash.com/photos/ballpoint-pens-on-pink-notebook-FHCVK6Vyvwc
notebook-u2.jpg,,notes;planning;list;writing;paper;checklist,unsplash,Photo by Ryunosuke Kikuno on Unsplash,https://unsplash.com/photos/a-pen-sitting-on-top-of-a-notebook-on-a-desk-viEzuL1ouDs
notebook-w1.jpg,,notes;planning;list;writing;paper;checklist,unsplash,Photo by Clay Banks on Unsplash,https://unsplash.com/photos/open-notebook-with-pen-and-pencils-on-desk-n9AaeihA9HI
notebook-w2.jpg,,notes;planning;list;writing;paper;checklist,unsplash,Photo by 2H Media on Unsplash,https://unsplash.com/photos/a-notebook-with-a-pen-and-a-notebook-on-it-X5a-EyXsl6w
sme-owner-u1.jpg,,sme;owner;small business;uk;founder,unsplash,Photo by David Walker | Walker Design Co. on Unsplash,https://unsplash.com/photos/a-man-walking-down-a-street-next-to-a-sidewalk--miEope2xGw
sme-owner-u2.jpg,,sme;owner;small business;uk;founder,unsplash,Photo by Will Ma on Unsplash,https://unsplash.com/photos/a-sign-on-the-side-of-a-building-d0vnieqQiTA
sme-owner-u3.jpg,,sme;owner;small business;uk;founder,unsplash,Photo by David Walker | Walker Design Co. on Unsplash,https://unsplash.com/photos/a-sign-on-the-side-of-a-road-that-says-bakery-3N6SW7uCA6s
sme-owner-w1.jpg,,sme;owner;small business;uk;founder,unsplash,Photo by BEN ELLIOTT on Unsplash,https://unsplash.com/photos/a-row-of-parked-cars-in-front-of-a-building-eogcau9RCjs
sme-owner-w2.jpg,,sme;owner;small business;uk;founder,unsplash,Photo by Georg Eiermann on Unsplash,https://unsplash.com/photos/a-store-front-with-a-window-display-Y-gwOloQr_c
sme-owner-w3.jpg,,sme;owner;small business;uk;founder,unsplash,Photo by Bruno Martins on Unsplash,https://unsplash.com/photos/people-walking-on-a-street-WMm-hVjNzBc
logistics-u1.jpg,,logistics;van;delivery;trades;sme,unsplash,Photo by Danny Lines on Unsplash,https://unsplash.com/photos/man-in-black-leather-jacket-wearing-brown-fedora-hat-UaXGz3X0yRY
logistics-u2.jpg,,logistics;van;delivery;trades;sme,unsplash,Photo by Jack Lucas Smith on Unsplash,https://unsplash.com/photos/a-man-riding-a-bike-down-a-street-next-to-a-tall-building-KQnvEZQDMWM
logistics-w1.jpg,,logistics;van;delivery;trades;sme,unsplash,Photo by Aaina Sharma on Unsplash,https://unsplash.com/photos/black-autographed-parked-near-white-concrete-building-2j2Pd_JLX8g
logistics-w2.jpg,,logistics;van;delivery;trades;sme,unsplash,Photo by Zoltan Tasi on Unsplash,https://unsplash.com/photos/grayscale-photo-of-man-and-woman-walking-on-beach-P5T_GcE1Sxg
